pc11_s_id,pc11_d_id,d_name,year,month,date,sum_radiance,mean_radiance,n_pixels
1,0,missing,2014,1,2014-01-01,1558.2020263671875,0.002504451433196664,622173
1,0,missing,2014,2,2014-02-01,1471.431640625,0.002364987973123789,622173
1,0,missing,2014,3,2014-03-01,1489.9603271484375,0.0023947686422616243,622173
1,0,missing,2014,4,2014-04-01,1618.2364501953125,0.0026009429711848497,622173
1,0,missing,2014,5,2014-05-01,1797.002197265625,0.0028882676269859076,622173
1,0,missing,2014,6,2014-06-01,1460.326904296875,0.0023471396416425705,622173
1,0,missing,2014,7,2014-07-01,1270.532958984375,0.0020420895889401436,622173
1,0,missing,2014,8,2014-08-01,1584.171142578125,0.0025461907498538494,622173
1,0,missing,2014,9,2014-09-01,1617.8048095703125,0.002600249135866761,622173
1,0,missing,2014,10,2014-10-01,1814.361083984375,0.002916168188676238,622173
1,0,missing,2014,11,2014-11-01,1568.435546875,0.002520899521186948,622173
1,0,missing,2014,12,2014-12-01,1531.63037109375,0.002461743541061878,622173
1,0,missing,2015,1,2015-01-01,1572.2041015625,0.0025269563775509596,622173
1,0,missing,2015,2,2015-02-01,1762.0751953125,0.002832130528986454,622173
1,0,missing,2015,3,2015-03-01,1759.041015625,0.0028272538911551237,622173
1,0,missing,2015,4,2015-04-01,1518.071533203125,0.0024399508256465197,622173
1,0,missing,2015,5,2015-05-01,2000.789306640625,0.003215808654204011,622173
1,0,missing,2015,6,2015-06-01,1571.7857666015625,0.002526284195482731,622173
1,0,missing,2015,7,2015-07-01,1811.879638671875,0.0029121797997504473,622173
1,0,missing,2015,8,2015-08-01,1477.997802734375,0.0023755414877086878,622173
1,0,missing,2015,9,2015-09-01,1754.7847900390625,0.0028204128611832857,622173
1,0,missing,2015,10,2015-10-01,1885.40478515625,0.0030303546227514744,622173
1,0,missing,2015,11,2015-11-01,1692.7177734375,0.0027206544764339924,622173
1,0,missing,2015,12,2015-12-01,1692.933837890625,0.002721001859754324,622173
1,0,missing,2016,1,2016-01-01,1672.2926025390625,0.002687825821340084,622173
1,0,missing,2016,2,2016-02-01,1477.1556396484375,0.002374188043177128,622173
1,0,missing,2016,3,2016-03-01,1781.7001953125,0.002863673260435462,622173
1,0,missing,2016,4,2016-04-01,1600.465087890625,0.0025723795406520367,622173
1,0,missing,2016,5,2016-05-01,1814.8121337890625,0.0029168929904699326,622173
1,0,missing,2016,6,2016-06-01,1635.1038818359375,0.0026280535385012627,622173
1,0,missing,2016,7,2016-07-01,1670.8642578125,0.002685530111193657,622173
1,0,missing,2016,8,2016-08-01,1831.376220703125,0.0029435160104185343,622173
1,0,missing,2016,9,2016-09-01,1570.912841796875,0.0025248811580240726,622173
1,0,missing,2016,10,2016-10-01,1892.328125,0.0030414822977036238,622173
1,0,missing,2016,11,2016-11-01,1708.96142578125,0.0027467624749988317,622173
1,0,missing,2016,12,2016-12-01,1390.4661865234375,0.0022348545026034117,622173
1,0,missing,2017,1,2017-01-01,1740.407958984375,0.0027973055839538574,622173
1,0,missing,2017,2,2017-02-01,1871.621826171875,0.0030082017183303833,622173
1,0,missing,2017,3,2017-03-01,1749.618408203125,0.002812109189108014,622173
1,0,missing,2017,4,2017-04-01,2194.54443359375,0.003527225460857153,622173
1,0,missing,2017,5,2017-05-01,1930.4580078125,0.0031027672812342644,622173
1,0,missing,2017,6,2017-06-01,1882.426513671875,0.003025567624717951,622173
1,0,missing,2017,7,2017-07-01,1561.838623046875,0.0025102964136749506,622173
1,0,missing,2017,8,2017-08-01,1755.892333984375,0.002822193084284663,622173
1,0,missing,2017,9,2017-09-01,2046.0078125,0.00328848697245121,622173
1,0,missing,2017,10,2017-10-01,2222.061279296875,0.0035714523401111364,622173
1,0,missing,2017,11,2017-11-01,2232.0341796875,0.003587481565773487,622173
1,0,missing,2017,12,2017-12-01,2013.692138671875,0.003236546879634261,622173
1,0,missing,2018,1,2018-01-01,1581.5498046875,0.002541977446526289,622173
1,0,missing,2018,2,2018-02-01,1657.0811767578125,0.002663376973941922,622173
1,0,missing,2018,3,2018-03-01,1731.9677734375,0.0027837399393320084,622173
1,0,missing,2018,4,2018-04-01,1927.229248046875,0.0030975777190178633,622173
1,0,missing,2018,5,2018-05-01,2279.636474609375,0.0036639913450926542,622173
1,0,missing,2018,6,2018-06-01,2434.552734375,0.00391298346221447,622173
1,0,missing,2018,7,2018-07-01,1718.192626953125,0.002761599374935031,622173
1,0,missing,2018,8,2018-08-01,1923.1055908203125,0.0030909499619156122,622173
1,0,missing,2018,9,2018-09-01,2268.69091796875,0.0036463988944888115,622173
1,0,missing,2018,10,2018-10-01,2431.228515625,0.003907640464603901,622173
1,0,missing,2018,11,2018-11-01,2057.17626953125,0.003306437749415636,622173
1,0,missing,2018,12,2018-12-01,1526.05078125,0.002452775603160262,622173
1,0,missing,2019,1,2019-01-01,1792.365966796875,0.002880816115066409,622173
1,0,missing,2019,2,2019-02-01,1892.754638671875,0.0030421677511185408,622173
1,0,missing,2019,3,2019-03-01,1430.046630859375,0.002298471052199602,622173
1,0,missing,2019,4,2019-04-01,1814.38720703125,0.0029162100981920958,622173
1,0,missing,2019,5,2019-05-01,2359.641357421875,0.003792580682784319,622173
1,0,missing,2019,6,2019-06-01,2405.41943359375,0.003866158425807953,622173
1,0,missing,2019,7,2019-07-01,2060.03466796875,0.0033110319636762142,622173
1,0,missing,2019,8,2019-08-01,1835.9703369140625,0.002950900001451373,622173
1,0,missing,2019,9,2019-09-01,2125.6904296875,0.0034165584947913885,622173
1,0,missing,2019,10,2019-10-01,2367.412841796875,0.0038050715811550617,622173
1,0,missing,2019,11,2019-11-01,1888.3267822265625,0.0030350510496646166,622173
1,0,missing,2019,12,2019-12-01,1623.1673583984375,0.002608868293464184,622173
1,0,missing,2020,1,2020-01-01,1464.6448974609375,0.002354079857468605,622173
1,0,missing,2020,2,2020-02-01,1668.83642578125,0.0026822707150131464,622173
1,0,missing,2020,3,2020-03-01,1881.900634765625,0.0030247224494814873,622173
1,0,missing,2020,4,2020-04-01,2108.97314453125,0.0033896893728524446,622173
1,0,missing,2020,5,2020-05-01,2340.9208984375,0.0037624919787049294,622173
1,0,missing,2020,6,2020-06-01,1952.9228515625,0.003138874424621463,622173
1,0,missing,2020,7,2020-07-01,1913.86474609375,0.0030760974623262882,622173
1,0,missing,2020,8,2020-08-01,1967.64794921875,0.003162541426718235,622173
1,0,missing,2020,9,2020-09-01,2383.21435546875,0.0038304689805954695,622173
1,0,missing,2020,10,2020-10-01,2548.647216796875,0.004096364136785269,622173
1,0,missing,2020,11,2020-11-01,2416.53515625,0.003884024452418089,622173
1,0,missing,2020,12,2020-12-01,1846.8409423828125,0.002968372078612447,622173
1,0,missing,2021,1,2021-01-01,1640.6441650390625,0.002636958146467805,622173
1,0,missing,2021,2,2021-02-01,1830.0208740234375,0.0029413376469165087,622173
1,0,missing,2021,3,2021-03-01,2100.96728515625,0.00337682175450027,622173
1,0,missing,2021,4,2021-04-01,2292.93896484375,0.0036853719502687454,622173
1,0,missing,2021,5,2021-05-01,2397.16552734375,0.0038528922013938427,622173
1,0,missing,2021,6,2021-06-01,2109.8017578125,0.0033910211641341448,622173
1,0,missing,2021,7,2021-07-01,2129.512451171875,0.003422701498493552,622173
1,0,missing,2021,8,2021-08-01,2379.6806640625,0.003824789309874177,622173
1,0,missing,2021,9,2021-09-01,2167.19921875,0.0034832742530852556,622173
1,0,missing,2021,10,2021-10-01,2432.834228515625,0.003910221625119448,622173
1,0,missing,2021,11,2021-11-01,2479.87646484375,0.003985831048339605,622173
1,0,missing,2021,12,2021-12-01,1996.014404296875,0.003208134090527892,622173
1,0,missing,2022,1,2022-01-01,2151.63037109375,0.0034582510124891996,622173
1,0,missing,2022,2,2022-02-01,2195.321044921875,0.0035284736659377813,622173
1,0,missing,2022,3,2022-03-01,2219.01904296875,0.0035665626637637615,622173
1,0,missing,2022,4,2022-04-01,2124.88134765625,0.0034152581356465816,622173
1,0,missing,2022,5,2022-05-01,2609.638427734375,0.004194393754005432,622173
1,0,missing,2022,6,2022-06-01,2569.09423828125,0.0041292281821370125,622173
1,0,missing,2022,7,2022-07-01,2421.67578125,0.003892286913469434,622173
1,0,missing,2022,9,2022-09-01,2270.449462890625,0.003649225225672126,622173
1,0,missing,2022,10,2022-10-01,2599.68896484375,0.00417840201407671,622173
1,0,missing,2022,11,2022-11-01,2033.5064697265625,0.0032683939207345247,622173
1,0,missing,2022,12,2022-12-01,1927.0234375,0.003097246866673231,622173
1,0,missing,2023,1,2023-01-01,1996.580322265625,0.0032090437598526478,622173
1,0,missing,2023,2,2023-02-01,2303.49853515625,0.0037023441400378942,622173
1,0,missing,2023,3,2023-03-01,2294.41748046875,0.0036877484526485205,622173
1,0,missing,2023,4,2023-04-01,2285.33642578125,0.0036731527652591467,622173
1,0,missing,2023,5,2023-05-01,2728.97607421875,0.004386201500892639,622173
1,0,missing,2023,6,2023-06-01,2612.84814453125,0.004199552349746227,622173
1,0,missing,2023,7,2023-07-01,2724.455810546875,0.004378936253488064,622173
1,0,missing,2023,8,2023-08-01,2230.99169921875,0.003585806116461754,622173
1,0,missing,2023,9,2023-09-01,2353.533203125,0.0037827633786946535,622173
1,0,missing,2023,10,2023-10-01,2805.78759765625,0.004509658087044954,622173
1,0,missing,2023,11,2023-11-01,2790.9013671875,0.004485731944441795,622173
1,0,missing,2023,12,2023-12-01,2537.647216796875,0.004078684374690056,622173
1,0,missing,2024,1,2024-01-01,2295.032470703125,0.003688736818730831,622173
1,0,missing,2024,2,2024-02-01,2321.74072265625,0.0037316642701625824,622173
1,0,missing,2024,3,2024-03-01,2496.5322265625,0.00401260145008564,622173
1,0,missing,2024,4,2024-04-01,2474.37744140625,0.0039769927971065044,622173
1,0,missing,2024,5,2024-05-01,2575.13330078125,0.004138934426009655,622173
1,0,missing,2024,6,2024-06-04,2839.349365234375,0.004563601221889257,622173
1,0,missing,2024,7,2024-07-01,2702.8857421875,0.004344267304986715,622173
1,0,missing,2024,8,2024-08-01,2456.07421875,0.003947574645280838,622173
1,0,missing,2024,9,2024-09-01,2922.81201171875,0.004697747994214296,622173
1,0,missing,2024,10,2024-10-01,2902.433837890625,0.004664994776248932,622173
1,0,missing,2024,11,2024-11-01,2733.676025390625,0.004393755458295345,622173
1,0,missing,2024,12,2024-12-01,2717.05419921875,0.004367039538919926,622173
1,0,missing,2025,1,2025-01-01,2535.787841796875,0.004075695760548115,622173
1,0,missing,2025,2,2025-02-01,2504.864990234375,0.004025994334369898,622173
1,0,missing,2025,3,2025-03-01,2522.026611328125,0.004053577780723572,622173
1,0,missing,2025,4,2025-04-01,2563.31396484375,0.004119937773793936,622173
1,0,missing,2025,5,2025-05-01,2689.22998046875,0.004322318825870752,622173
1,0,missing,2025,6,2025-06-01,2577.62060546875,0.004142932128161192,622173
1,0,missing,2025,7,2025-07-01,2575.21337890625,0.004139063414186239,622173
1,0,missing,2025,8,2025-08-01,2548.18798828125,0.004095626063644886,622173
1,0,missing,2025,9,2025-09-01,2660.7373046875,0.004276523366570473,622173
1,0,missing,2025,10,2025-10-01,2837.669677734375,0.004560901317745447,622173
1,0,missing,2025,11,2025-11-01,2180.739013671875,0.0035050364676862955,622173
1,0,missing,2025,12,2025-12-01,2661.642578125,0.004277978092432022,622173
1,1,Kupwara,2014,1,2014-01-01,91.092529296875,0.00615282217040658,14805
1,1,Kupwara,2014,2,2014-02-01,134.2484130859375,0.009067775681614876,14805
1,1,Kupwara,2014,3,2014-03-01,140.45526123046875,0.009487015195190907,14805
1,1,Kupwara,2014,4,2014-04-01,225.97860717773438,0.01526366826146841,14805
1,1,Kupwara,2014,5,2014-05-01,289.3823547363281,0.019546259194612503,14805
1,1,Kupwara,2014,6,2014-06-01,266.32855224609375,0.01798909530043602,14805
1,1,Kupwara,2014,7,2014-07-01,230.75674438476562,0.015586405992507935,14805
1,1,Kupwara,2014,8,2014-08-01,254.677001953125,0.017202094197273254,14805
1,1,Kupwara,2014,9,2014-09-01,233.62657165527344,0.015780247747898102,14805
1,1,Kupwara,2014,10,2014-10-01,200.45986938476562,0.013540011830627918,14805
1,1,Kupwara,2014,11,2014-11-01,140.92079162597656,0.009518459439277649,14805
1,1,Kupwara,2014,12,2014-12-01,174.69053649902344,0.01179942861199379,14805
1,1,Kupwara,2015,1,2015-01-01,159.22702026367188,0.010754949413239956,14805
1,1,Kupwara,2015,2,2015-02-01,183.0011444091797,0.012360766530036926,14805
1,1,Kupwara,2015,3,2015-03-01,217.32351684570312,0.01467906218022108,14805
1,1,Kupwara,2015,4,2015-04-01,246.53598022460938,0.016652211546897888,14805
1,1,Kupwara,2015,5,2015-05-01,234.2327423095703,0.015821192413568497,14805
1,1,Kupwara,2015,6,2015-06-01,212.34735107421875,0.01434294879436493,14805
1,1,Kupwara,2015,7,2015-07-01,157.29547119140625,0.010624483227729797,14805
1,1,Kupwara,2015,8,2015-08-01,239.74032592773438,0.016193199902772903,14805
1,1,Kupwara,2015,9,2015-09-01,258.604736328125,0.01746739260852337,14805
1,1,Kupwara,2015,10,2015-10-01,245.189697265625,0.016561277210712433,14805
1,1,Kupwara,2015,11,2015-11-01,175.54640197753906,0.011857237666845322,14805
1,1,Kupwara,2015,12,2015-12-01,171.9776611328125,0.01161618810147047,14805
1,1,Kupwara,2016,1,2016-01-01,145.71636962890625,0.009842375293374062,14805
1,1,Kupwara,2016,2,2016-02-01,160.94126892089844,0.010870737954974174,14805
1,1,Kupwara,2016,3,2016-03-01,204.33949279785156,0.013802059926092625,14805
1,1,Kupwara,2016,4,2016-04-01,227.7764892578125,0.015385105274617672,14805
1,1,Kupwara,2016,5,2016-05-01,225.46661376953125,0.015229085460305214,14805
1,1,Kupwara,2016,6,2016-06-01,220.5227508544922,0.014895154163241386,14805
1,1,Kupwara,2016,7,2016-07-01,189.4466094970703,0.012796123512089252,14805
1,1,Kupwara,2016,8,2016-08-01,174.16160583496094,0.011763702146708965,14805
1,1,Kupwara,2016,9,2016-09-01,182.52975463867188,0.012328926473855972,14805
1,1,Kupwara,2016,10,2016-10-01,207.25039672851562,0.013998676091432571,14805
1,1,Kupwara,2016,11,2016-11-01,135.8924560546875,0.009178821928799152,14805
1,1,Kupwara,2016,12,2016-12-01,108.13302612304688,0.007303818129003048,14805
1,1,Kupwara,2017,1,2017-01-01,106.84358215332031,0.007216722704470158,14805
1,1,Kupwara,2017,2,2017-02-01,171.18817138671875,0.011562861502170563,14805
1,1,Kupwara,2017,3,2017-03-01,159.33258056640625,0.010762078687548637,14805
1,1,Kupwara,2017,4,2017-04-01,185.5873260498047,0.012535449117422104,14805
1,1,Kupwara,2017,5,2017-05-01,221.49725341796875,0.01496097631752491,14805
1,1,Kupwara,2017,6,2017-06-01,191.92727661132812,0.012963679619133472,14805
1,1,Kupwara,2017,7,2017-07-01,184.60580444335938,0.012469152919948101,14805
1,1,Kupwara,2017,8,2017-08-01,205.72158813476562,0.013895412907004356,14805
1,1,Kupwara,2017,9,2017-09-01,233.44549560546875,0.01576801761984825,14805
1,1,Kupwara,2017,10,2017-10-01,213.465087890625,0.014418445527553558,14805
1,1,Kupwara,2017,11,2017-11-01,160.20526123046875,0.0108210239559412,14805
1,1,Kupwara,2017,12,2017-12-01,158.44949340820312,0.010702431201934814,14805
1,1,Kupwara,2018,1,2018-01-01,165.49496459960938,0.011178315617144108,14805
1,1,Kupwara,2018,2,2018-02-01,156.8414764404297,0.010593818500638008,14805
1,1,Kupwara,2018,3,2018-03-01,208.6993408203125,0.014096544124186039,14805
1,1,Kupwara,2018,4,2018-04-01,207.61016845703125,0.014022976160049438,14805
1,1,Kupwara,2018,5,2018-05-01,222.15992736816406,0.015005736611783504,14805
1,1,Kupwara,2018,6,2018-06-01,242.15863037109375,0.016356544569134712,14805
1,1,Kupwara,2018,7,2018-07-01,185.36842346191406,0.012520663440227509,14805
1,1,Kupwara,2018,8,2018-08-01,182.13180541992188,0.01230204664170742,14805
1,1,Kupwara,2018,9,2018-09-01,245.46067810058594,0.016579579561948776,14805
1,1,Kupwara,2018,10,2018-10-01,223.09605407714844,0.015068966895341873,14805
1,1,Kupwara,2018,11,2018-11-01,171.79258728027344,0.011603686958551407,14805
1,1,Kupwara,2018,12,2018-12-01,167.7802734375,0.011332676745951176,14805
1,1,Kupwara,2019,1,2019-01-01,265.7278137207031,0.017948517575860023,14805
1,1,Kupwara,2019,2,2019-02-01,251.1849365234375,0.01696622371673584,14805
1,1,Kupwara,2019,3,2019-03-01,208.26007080078125,0.014066874049603939,14805
1,1,Kupwara,2019,4,2019-04-01,214.8798828125,0.014514007605612278,14805
1,1,Kupwara,2019,5,2019-05-01,203.96630859375,0.013776852749288082,14805
1,1,Kupwara,2019,6,2019-06-01,206.41018676757812,0.013941924087703228,14805
1,1,Kupwara,2019,7,2019-07-01,174.57505798339844,0.011791628785431385,14805
1,1,Kupwara,2019,8,2019-08-01,167.41555786132812,0.011308041401207447,14805
1,1,Kupwara,2019,9,2019-09-01,175.91165161132812,0.011881908401846886,14805
1,1,Kupwara,2019,10,2019-10-01,183.63812255859375,0.012403790839016438,14805
1,1,Kupwara,2019,11,2019-11-01,153.88641357421875,0.010394219309091568,14805
1,1,Kupwara,2019,12,2019-12-01,170.68482971191406,0.011528863571584225,14805
1,1,Kupwara,2020,1,2020-01-01,277.1050109863281,0.01871698908507824,14805
1,1,Kupwara,2020,2,2020-02-01,235.89273071289062,0.015933314338326454,14805
1,1,Kupwara,2020,3,2020-03-01,208.59132385253906,0.014089248143136501,14805
1,1,Kupwara,2020,4,2020-04-01,191.75242614746094,0.012951869517564774,14805
1,1,Kupwara,2020,5,2020-05-01,234.832763671875,0.015861719846725464,14805
1,1,Kupwara,2020,6,2020-06-01,239.86819458007812,0.016201836988329887,14805
1,1,Kupwara,2020,7,2020-07-01,207.389404296875,0.01400806475430727,14805
1,1,Kupwara,2020,8,2020-08-01,186.5962371826172,0.012603595852851868,14805
1,1,Kupwara,2020,9,2020-09-01,239.3142547607422,0.016164422035217285,14805
1,1,Kupwara,2020,10,2020-10-01,219.36672973632812,0.014817070215940475,14805
1,1,Kupwara,2020,11,2020-11-01,190.70944213867188,0.012881421484053135,14805
1,1,Kupwara,2020,12,2020-12-01,209.484130859375,0.014149553142488003,14805
1,1,Kupwara,2021,1,2021-01-01,246.032470703125,0.01661820150911808,14805
1,1,Kupwara,2021,2,2021-02-01,215.027587890625,0.014523983933031559,14805
1,1,Kupwara,2021,3,2021-03-01,213.9893035888672,0.014453853480517864,14805
1,1,Kupwara,2021,4,2021-04-01,229.62010192871094,0.015509632416069508,14805
1,1,Kupwara,2021,5,2021-05-01,216.54354858398438,0.014626379124820232,14805
1,1,Kupwara,2021,6,2021-06-01,203.9601593017578,0.013776437379419804,14805
1,1,Kupwara,2021,7,2021-07-01,203.51669311523438,0.01374648418277502,14805
1,1,Kupwara,2021,8,2021-08-01,189.71682739257812,0.012814375571906567,14805
1,1,Kupwara,2021,9,2021-09-01,195.05953979492188,0.013175247237086296,14805
1,1,Kupwara,2021,10,2021-10-01,213.90292358398438,0.014448018744587898,14805
1,1,Kupwara,2021,11,2021-11-01,184.70053100585938,0.01247555110603571,14805
1,1,Kupwara,2021,12,2021-12-01,217.52333068847656,0.014692558906972408,14805
1,1,Kupwara,2022,1,2022-01-01,234.16651916503906,0.015816718339920044,14805
1,1,Kupwara,2022,2,2022-02-01,236.9114990234375,0.016002127900719643,14805
1,1,Kupwara,2022,3,2022-03-01,261.85687255859375,0.017687056213617325,14805
1,1,Kupwara,2022,4,2022-04-01,233.58837890625,0.015777667984366417,14805
1,1,Kupwara,2022,5,2022-05-01,215.0700225830078,0.014526850543916225,14805
1,1,Kupwara,2022,6,2022-06-01,234.1980438232422,0.015818847343325615,14805
1,1,Kupwara,2022,7,2022-07-01,215.41033935546875,0.014549837447702885,14805
1,1,Kupwara,2022,9,2022-09-01,240.8502197265625,0.01626816764473915,14805
1,1,Kupwara,2022,10,2022-10-01,245.3553466796875,0.016572464257478714,14805
1,1,Kupwara,2022,11,2022-11-01,223.2814178466797,0.015081487596035004,14805
1,1,Kupwara,2022,12,2022-12-01,225.31094360351562,0.015218570828437805,14805
1,1,Kupwara,2023,1,2023-01-01,249.46749877929688,0.016850220039486885,14805
1,1,Kupwara,2023,2,2023-02-01,263.1180725097656,0.017772244289517403,14805
1,1,Kupwara,2023,3,2023-03-01,281.1773681640625,0.01899205520749092,14805
1,1,Kupwara,2023,4,2023-04-01,299.2366638183594,0.02021186426281929,14805
1,1,Kupwara,2023,5,2023-05-01,291.2223205566406,0.01967053860425949,14805
1,1,Kupwara,2023,6,2023-06-01,272.664794921875,0.018417075276374817,14805
1,1,Kupwara,2023,7,2023-07-01,226.84230041503906,0.015322006307542324,14805
1,1,Kupwara,2023,8,2023-08-01,235.11634826660156,0.015880875289440155,14805
1,1,Kupwara,2023,9,2023-09-01,242.79086303710938,0.01639924757182598,14805
1,1,Kupwara,2023,10,2023-10-01,286.3373107910156,0.019340582191944122,14805
1,1,Kupwara,2023,11,2023-11-01,194.13525390625,0.013112816959619522,14805
1,1,Kupwara,2023,12,2023-12-01,201.33177185058594,0.013598904013633728,14805
1,1,Kupwara,2024,1,2024-01-01,238.06625366210938,0.01608012430369854,14805
1,1,Kupwara,2024,2,2024-02-01,324.9043273925781,0.02194558084011078,14805
1,1,Kupwara,2024,3,2024-03-01,304.98822021484375,0.020600352436304092,14805
1,1,Kupwara,2024,4,2024-04-01,315.47698974609375,0.021308813244104385,14805
1,1,Kupwara,2024,5,2024-05-01,294.0849609375,0.01986389420926571,14805
1,1,Kupwara,2024,6,2024-06-04,277.20867919921875,0.0187239907681942,14805
1,1,Kupwara,2024,7,2024-07-01,260.8167724609375,0.01761680282652378,14805
1,1,Kupwara,2024,8,2024-08-01,248.22036743164062,0.016765981912612915,14805
1,1,Kupwara,2024,9,2024-09-01,270.50653076171875,0.018271295353770256,14805
1,1,Kupwara,2024,10,2024-10-01,290.22723388671875,0.019603325054049492,14805
1,1,Kupwara,2024,11,2024-11-01,263.255615234375,0.017781535163521767,14805
1,1,Kupwara,2024,12,2024-12-01,254.00930786132812,0.017156993970274925,14805
1,1,Kupwara,2025,1,2025-01-01,330.96246337890625,0.02235477603971958,14805
1,1,Kupwara,2025,2,2025-02-01,319.77667236328125,0.021599235013127327,14805
1,1,Kupwara,2025,3,2025-03-01,343.8858337402344,0.02322768233716488,14805
1,1,Kupwara,2025,4,2025-04-01,332.1942443847656,0.02243797667324543,14805
1,1,Kupwara,2025,5,2025-05-01,262.2655944824219,0.017714664340019226,14805
1,1,Kupwara,2025,6,2025-06-01,250.12466430664062,0.01689460687339306,14805
1,1,Kupwara,2025,7,2025-07-01,228.13502502441406,0.015409322455525398,14805
1,1,Kupwara,2025,8,2025-08-01,245.6619873046875,0.016593176871538162,14805
1,1,Kupwara,2025,9,2025-09-01,302.7691650390625,0.020450467243790627,14805
1,1,Kupwara,2025,10,2025-10-01,291.6093444824219,0.019696678966283798,14805
1,1,Kupwara,2025,11,2025-11-01,221.39132690429688,0.014953821897506714,14805
1,1,Kupwara,2025,12,2025-12-01,326.7452087402344,0.02206992357969284,14805
1,2,Badgam,2014,1,2014-01-01,2746.987548828125,0.3913087546825409,7020
1,2,Badgam,2014,2,2014-02-01,2597.65185546875,0.37003588676452637,7020
1,2,Badgam,2014,3,2014-03-01,3115.93896484375,0.44386595487594604,7020
1,2,Badgam,2014,4,2014-04-01,4002.79150390625,0.5701982378959656,7020
1,2,Badgam,2014,5,2014-05-01,5029.76708984375,0.7164910435676575,7020
1,2,Badgam,2014,6,2014-06-01,4862.5009765625,0.6926639676094055,7020
1,2,Badgam,2014,7,2014-07-01,3995.26806640625,0.5691264867782593,7020
1,2,Badgam,2014,8,2014-08-01,4392.14599609375,0.6256618499755859,7020
1,2,Badgam,2014,9,2014-09-01,3297.189453125,0.4696851074695587,7020
1,2,Badgam,2014,10,2014-10-01,3813.240478515625,0.5431966781616211,7020
1,2,Badgam,2014,11,2014-11-01,3002.0771484375,0.42764630913734436,7020
1,2,Badgam,2014,12,2014-12-01,3487.647216796875,0.49681583046913147,7020
1,2,Badgam,2015,1,2015-01-01,3250.839599609375,0.46308255195617676,7020
1,2,Badgam,2015,2,2015-02-01,3473.752197265625,0.4948365092277527,7020
1,2,Badgam,2015,3,2015-03-01,3550.49609375,0.5057686567306519,7020
1,2,Badgam,2015,4,2015-04-01,4361.52001953125,0.621299147605896,7020
1,2,Badgam,2015,5,2015-05-01,4628.7236328125,0.6593623161315918,7020
1,2,Badgam,2015,6,2015-06-01,4481.4140625,0.6383780837059021,7020
1,2,Badgam,2015,7,2015-07-01,3423.378662109375,0.4876607656478882,7020
1,2,Badgam,2015,8,2015-08-01,4388.2626953125,0.6251086592674255,7020
1,2,Badgam,2015,9,2015-09-01,4684.763671875,0.6673452258110046,7020
1,2,Badgam,2015,10,2015-10-01,4605.28125,0.6560229659080505,7020
1,2,Badgam,2015,11,2015-11-01,3717.76220703125,0.5295957326889038,7020
1,2,Badgam,2015,12,2015-12-01,3132.4345703125,0.44621574878692627,7020
1,2,Badgam,2016,1,2016-01-01,3111.042724609375,0.4431684911251068,7020
1,2,Badgam,2016,2,2016-02-01,3460.678466796875,0.4929741322994232,7020
1,2,Badgam,2016,3,2016-03-01,4684.306640625,0.6672801375389099,7020
1,2,Badgam,2016,4,2016-04-01,4332.83544921875,0.6172130107879639,7020
1,2,Badgam,2016,5,2016-05-01,4932.7314453125,0.702668309211731,7020
1,2,Badgam,2016,6,2016-06-01,4933.8828125,0.7028322815895081,7020
1,2,Badgam,2016,7,2016-07-01,3992.165771484375,0.5686845779418945,7020
1,2,Badgam,2016,8,2016-08-01,3816.559814453125,0.5436694622039795,7020
1,2,Badgam,2016,9,2016-09-01,3802.477783203125,0.5416635274887085,7020
1,2,Badgam,2016,10,2016-10-01,4427.23828125,0.6306607127189636,7020
1,2,Badgam,2016,11,2016-11-01,3498.1611328125,0.4983135461807251,7020
1,2,Badgam,2016,12,2016-12-01,2988.79150390625,0.42575377225875854,7020
1,2,Badgam,2017,1,2017-01-01,2993.5029296875,0.42642492055892944,7020
1,2,Badgam,2017,2,2017-02-01,3672.656005859375,0.5231703519821167,7020
1,2,Badgam,2017,3,2017-03-01,3802.532470703125,0.5416712760925293,7020
1,2,Badgam,2017,4,2017-04-01,4061.310302734375,0.5785342454910278,7020
1,2,Badgam,2017,5,2017-05-01,4658.78173828125,0.6636441349983215,7020
1,2,Badgam,2017,6,2017-06-01,4915.37646484375,0.7001960873603821,7020
1,2,Badgam,2017,7,2017-07-01,4527.35107421875,0.6449217796325684,7020
1,2,Badgam,2017,8,2017-08-01,5031.01513671875,0.7166688442230225,7020
1,2,Badgam,2017,9,2017-09-01,5406.20556640625,0.7701147794723511,7020
1,2,Badgam,2017,10,2017-10-01,5713.7294921875,0.8139215707778931,7020
1,2,Badgam,2017,11,2017-11-01,4332.19873046875,0.6171223521232605,7020
1,2,Badgam,2017,12,2017-12-01,3822.346435546875,0.5444937944412231,7020
1,2,Badgam,2018,1,2018-01-01,4935.94580078125,0.7031261920928955,7020
1,2,Badgam,2018,2,2018-02-01,3907.480224609375,0.5566211342811584,7020
1,2,Badgam,2018,3,2018-03-01,4981.6923828125,0.709642767906189,7020
1,2,Badgam,2018,4,2018-04-01,4951.33935546875,0.7053189873695374,7020
1,2,Badgam,2018,5,2018-05-01,5559.1416015625,0.7919005155563354,7020
1,2,Badgam,2018,6,2018-06-01,5741.43408203125,0.8178681135177612,7020
1,2,Badgam,2018,7,2018-07-01,4158.18701171875,0.5923343300819397,7020
1,2,Badgam,2018,8,2018-08-01,4672.38671875,0.6655821800231934,7020
