pc11_s_id,pc11_d_id,d_name,year,footprint_m2,volume_m3,building_count,extent_m2,mean_height_m,builtup_density
4,55,Chandigarh,2019,1.5465748005189765e7,1.6082953734817916e8,184648.0766112439,8.143974507605699e7,10.399079132429312,0.18990417996453973
4,55,Chandigarh,2020,1.5335783731537301e7,1.7191587954984182e8,184379.04820407345,8.226733190720358e7,11.210113715695213,0.18641401606212116
4,55,Chandigarh,2021,1.5585689312882062e7,1.6990784479109028e8,193890.7216742279,8.283169438088235e7,10.901529048872808,0.1881609380246996
4,55,Chandigarh,2022,1.5368553668345261e7,1.6857395494576377e8,205387.09447830354,8.279022007583104e7,10.968758582206531,0.18563247753501028
4,55,Chandigarh,2023,1.5438087663820157e7,1.6311381672218484e8,206301.96132106276,8.288052364022288e7,10.565674989943819,0.1862691858805761
5,56,Uttarkashi,2016,8.99135594213394e6,9.555517713422787e7,174086.64850931455,2.237253942656288e8,10.627449046528296,0.04018925062864575
5,56,Uttarkashi,2017,9.758636696754094e6,9.001122522014293e7,189633.04330138562,2.356717762134345e8,9.223749998817187,0.04140774450613999
5,56,Uttarkashi,2018,9.329609589819334e6,7.381354943599617e7,190834.6130759463,2.2954271602577358e8,7.911751153718487,0.04064432865197859
5,56,Uttarkashi,2019,1.007499073614456e7,8.946512526317927e7,191443.3218221663,2.397476091386604e8,8.87992134248009,0.042023320993026414
5,56,Uttarkashi,2020,9.808327670512332e6,8.355893922344688e7,185399.32031599738,2.4073376321878833e8,8.519183089147575,0.04074346506018824
5,56,Uttarkashi,2021,9.923184599543583e6,8.484307905718209e7,200442.3472735198,2.434561733009115e8,8.549984957559335,0.04075963433171415
5,56,Uttarkashi,2022,1.021076287279683e7,8.456455601112e7,216562.67569771307,2.4445271599331728e8,8.281903817041334,0.041769889245476685
5,56,Uttarkashi,2023,1.0740328310640888e7,7.98019308737762e7,223962.38263577223,2.4269682413628983e8,7.430120250114991,0.0442540949963544
5,57,Chamoli,2016,1.2461942362175995e7,2.2760999554381344e8,221011.16472280797,3.011812926441291e8,18.264407660449987,0.04137688052524837
5,57,Chamoli,2017,1.4612348482849635e7,2.549827472641736e8,255881.31958217197,3.369524150100221e8,17.44981291429261,0.043366207903317786
5,57,Chamoli,2018,1.3268270979926702e7,1.526183159070721e8,253544.77906524384,3.15582469961466e8,11.50250218268569,0.04204375161125653
5,57,Chamoli,2019,1.4010448109601893e7,1.5617911066595954e8,255849.73348031414,3.298223991388939e8,11.1473315802743,0.042478764772133776
5,57,Chamoli,2020,1.2930967480121048e7,1.3850858002882785e8,262111.88547194673,3.1118541071652895e8,10.711385690340569,0.041553900134156274
5,57,Chamoli,2021,1.2468735540242136e7,1.1761057211391361e8,256146.49446464673,2.962733169998277e8,9.43243777481142,0.04208524637488494
5,57,Chamoli,2022,1.2049809694867488e7,9.597333697888015e7,254183.33087198075,2.83076315466908e8,7.964718066855377,0.042567353877672354
5,57,Chamoli,2023,1.2308695833055612e7,9.468541252797198e7,260711.81160234805,2.8354487366932064e8,7.6925625437659795,0.04341004537930888
5,58,Rudraprayag,2016,5.505576452331577e6,5.679930101471195e7,127440.34526333268,1.3526037187010187e8,10.31668554718876,0.040703543663319894
5,58,Rudraprayag,2017,6.006756246908207e6,5.485006535024924e7,139928.25972539853,1.3962548628928846e8,9.131395231574714,0.043020485776234844
5,58,Rudraprayag,2018,6.208559004309304e6,5.225976806176328e7,146125.09118973275,1.4331807617583483e8,8.417374792683818,0.04332013916159546
5,58,Rudraprayag,2019,6.624742114601096e6,5.75245422349433e7,145448.22060879314,1.4733762847588465e8,8.683287777822745,0.04496300220880367
5,58,Rudraprayag,2020,6.53754258457704e6,5.7357026117897466e7,149425.40214627094,1.4946888697086397e8,8.77348413044537,0.04373848442352692
5,58,Rudraprayag,2021,6.868645585666692e6,6.310354842510493e7,150618.1746530224,1.5107702148712087e8,9.187189473975444,0.04546452874206443
5,58,Rudraprayag,2022,6.768571052640637e6,5.577083304448155e7,149046.63028544854,1.4860283271102557e8,8.239676086834246,0.04554806210055809
5,58,Rudraprayag,2023,6.847407703364205e6,5.448187226563908e7,152469.129169385,1.4932350809418273e8,7.956569058809154,0.04585619364799107
5,59,Tehri Garhwal,2016,1.395056102677891e7,1.1371351156887016e8,294673.3571867224,3.509601904105277e8,8.1511783899293,0.039749696426995204
5,59,Tehri Garhwal,2017,1.4698180929885928e7,1.1771103750921595e8,306450.33607003145,3.5970770919870174e8,8.008544599547905,0.04086145654934152
5,59,Tehri Garhwal,2018,1.5420349757339658e7,1.2395149924467461e8,312147.12231944833,3.709445009747434e8,8.038176902289596,0.04157050371907141
5,59,Tehri Garhwal,2019,1.5745117115880849e7,1.3108472098747855e8,307884.531505473,3.7468120875004584e8,8.325420511179546,0.042022702895635734
5,59,Tehri Garhwal,2020,1.6220257950099701e7,1.3710828130048692e8,313770.1214536047,3.8486646862687653e8,8.452903876269376,0.042145157534690426
5,59,Tehri Garhwal,2021,1.6949969742929477e7,1.4790425638460633e8,327428.9368248373,3.933413971481504e8,8.725930407415813,0.04309225997014838
5,59,Tehri Garhwal,2022,1.7031090729858376e7,1.3869293353784853e8,331656.68970972486,3.9246232906742126e8,8.143514454696458,0.043395478924889624
5,59,Tehri Garhwal,2023,1.7199763132193226e7,1.3384553022991654e8,331717.1887261917,3.907220532430147e8,7.78182404032033,0.04402045645858543
5,60,Dehradun,2016,5.181541167123443e7,4.7422133892877764e8,724783.8811642608,4.897079116699295e8,9.152129137517667,0.10580881059189176
5,60,Dehradun,2017,5.500126378055724e7,4.308286826682318e8,811693.3584611625,5.0494667957728237e8,7.8330687888762345,0.10892489445935502
5,60,Dehradun,2018,5.84206394630918e7,4.59265260552007e8,872295.7526225018,5.20767555499123e8,7.861352850171307,0.11218179559419612
5,60,Dehradun,2019,6.112803768384705e7,5.109531321063632e8,883566.6429916611,5.3205651753689486e8,8.358736047589197,0.1148901210097632
5,60,Dehradun,2020,6.179904473607941e7,5.3493849854800963e8,911267.2594758255,5.43929486091816e8,8.656096559947354,0.11361591220235422
5,60,Dehradun,2021,6.4176290972926676e7,5.639747562411304e8,931658.2828387537,5.5507761750679e8,8.78789889055832,0.11561678754258477
5,60,Dehradun,2022,6.540466134792052e7,5.562829205024568e8,1.0044900478178211e6,5.664327511119753e8,8.505248846765006,0.11546765475605593
5,60,Dehradun,2023,6.798836741378194e7,5.515811642684993e8,1.0457591802020279e6,5.744305352999998e8,8.1128755587193,0.11835785745316377
5,61,Garhwal,2016,1.818746435527242e7,1.6357428759010434e8,367081.93209915265,3.6753501464631975e8,8.993792889149239,0.0494849840981118
5,61,Garhwal,2017,1.9288416439630583e7,1.682505211440195e8,388146.0747628545,3.727110140526349e8,8.722878919097099,0.05175166741089825
5,61,Garhwal,2018,1.9750981737271503e7,1.5808401027878347e8,399287.15195823944,3.788736614283625e8,8.003855827605154,0.05213078592692309
5,61,Garhwal,2019,2.0310931947084922e7,1.7316348316918528e8,401865.57447640615,3.8399194085834867e8,8.52562962744987,0.05289416205372251
5,61,Garhwal,2020,2.0272518514794648e7,1.6844560237505633e8,410125.4920117487,3.9059043664054835e8,8.30906146427375,0.05190223982224888
5,61,Garhwal,2021,2.110977320304464e7,1.8648602338900486e8,413668.9317365148,4.014240689580538e8,8.834108334338152,0.05258721346190747
5,61,Garhwal,2022,2.1011827555093043e7,1.6596761806320658e8,420093.36341316666,3.9841890434750307e8,7.898771186277788,0.0527380285569141
5,61,Garhwal,2023,2.122175278868467e7,1.6412130978968945e8,417415.3636871301,4.013668566143881e8,7.733635926491336,0.05287370503806546
5,62,Pithoragarh,2016,1.2693186486199377e7,1.5076543813440862e8,213182.28661773205,3.2178938919784385e8,11.877666675608037,0.03944563404604774
5,62,Pithoragarh,2017,1.3890225769252727e7,1.4944587320319805e8,239207.87761387337,3.3735704664221036e8,10.759067252456761,0.04117366424536031
5,62,Pithoragarh,2018,1.357506522390036e7,1.178667356614517e8,226776.55628444153,3.264648148800436e8,8.682590743942406,0.04158201620866367
5,62,Pithoragarh,2019,1.3956436427217744e7,1.1751350559162357e8,228364.72207011815,3.312313357873086e8,8.420022274629472,0.042135012359396755
5,62,Pithoragarh,2020,1.3546272486298965e7,1.1181083945774959e8,243565.01100242283,3.297457664980392e8,8.253993087090034,0.04108095952273436
5,62,Pithoragarh,2021,1.4075133169293916e7,1.1784506231128776e8,250488.22570966338,3.359457639536688e8,8.372571747198574,0.041897040175910824
5,62,Pithoragarh,2022,1.374432000223289e7,9.971154898887487e7,257474.38067536426,3.222789500846125e8,7.25474588576778,0.04264727807579241
5,62,Pithoragarh,2023,1.380229620045074e7,9.802035504508819e7,270513.11479819444,3.218131728632698e8,7.101742610181568,0.0428891585687668
5,63,Bageshwar,2016,6.782546247411143e6,7.005240899209358e7,128203.4811480514,1.865978528691828e8,10.328334881436623,0.036348468876360264
5,63,Bageshwar,2017,7.423989139897066e6,8.74933088372839e7,138730.1773021087,1.912808139629749e8,11.785215089700008,0.03881199052893033
5,63,Bageshwar,2018,7.613056358346683e6,7.163166086168317e7,135999.7559808677,1.9413036613141465e8,9.409054325881717,0.03921620563571749
5,63,Bageshwar,2019,7.644761996477577e6,6.370400941977436e7,139976.71261774268,1.9409384437436432e8,8.333027169338536,0.039386936876434436
5,63,Bageshwar,2020,7.685516079775778e6,7.122405290109152e7,147832.2976741489,1.9837093413952208e8,9.267309073559241,0.03874315616404898
5,63,Bageshwar,2021,8.058986516576446e6,6.615496700891431e7,150218.30459967963,2.0248462607893687e8,8.20884448346462,0.03980048595607807
5,63,Bageshwar,2022,7.825063983721067e6,5.309839174246688e7,153808.74622518406,1.9393615336312813e8,6.785681478506826,0.04034866036075973
5,63,Bageshwar,2023,7.899291109203034e6,5.3257479328256555e7,158730.14024573838,1.9432667218158317e8,6.74205806470522,0.04064954656261371
5,64,Almora,2016,1.428964575924467e7,1.2793441228506832e8,288599.8793497439,3.485370994324871e8,8.95294498131987,0.04099892316345115
5,64,Almora,2017,1.5076438748751326e7,1.290766147521622e8,308526.3465271719,3.55516550260884e8,8.561479066988065,0.04240713614510487
5,64,Almora,2018,1.5766987376388766e7,1.276030345200893e8,308524.3291554683,3.627550293143267e8,8.093051099360695,0.04346455900609084
5,64,Almora,2019,1.5962948478690762e7,1.2973315002471736e8,317436.2973807153,3.6810443546308213e8,8.127142062627124,0.04336527067001809
5,64,Almora,2020,1.6033068615024833e7,1.2542825607336804e8,329091.12263367366,3.752442592888289e8,7.823097317492131,0.04272701904996776
5,64,Almora,2021,1.6888157788962796e7,1.4327622067449906e8,333811.9904831811,3.862008283534429e8,8.4838276894912,0.043728952785950806
5,64,Almora,2022,1.685408785243683e7,1.2431273595886986e8,336659.13009652635,3.782478481262715e8,7.375821049900143,0.044558317875242434
5,64,Almora,2023,1.7354296638997726e7,1.2574706486546227e8,347683.2724640856,3.834005229943398e8,7.245875040702579,0.045264144408206586
5,65,Champawat,2016,5.8714872408507e6,5.023519548726117e7,108201.63842687214,1.5578970747494256e8,8.555787218228334,0.037688543973901985
5,65,Champawat,2017,6.145846522888887e6,5.1036838426816225e7,113420.21898583013,1.5737325358630514e8,8.304281312060182,0.03905267498024015
5,65,Champawat,2018,6.577762804311459e6,5.137537537396949e7,113615.3533893431,1.6303783154974723e8,7.81046336001885,0.04034500914166297
5,65,Champawat,2019,6.676352562853231e6,5.26712122839886e7,117321.68549541416,1.64905951207801e8,7.889219718120883,0.04048581942588741
5,65,Champawat,2020,6.779036329248077e6,5.189552825651519e7,123874.70594764358,1.6539251140636107e8,7.6552957877821814,0.04098756510560703
5,65,Champawat,2021,7.129735955913857e6,5.81786382953186e7,128016.82673067939,1.7212034582963768e8,8.159999003478038,0.04142297019883268
5,65,Champawat,2022,7.116099484758755e6,4.8145006288887925e7,133089.41779588992,1.69844027098426e8,6.765645476430562,0.04189784949361167
5,65,Champawat,2023,7.406624341651455e6,5.174859810236055e7,139789.2510697134,1.7109934026109073e8,6.986799345465679,0.04328844477336524
5,66,Nainital,2016,2.440839916955709e7,1.8892444750482824e8,377553.794942644,4.1420495542908245e8,7.740140850386479,0.05892831278242914
5,66,Nainital,2017,2.624796664672453e7,1.9873857303058556e8,415910.652790055,4.3231999850214845e8,7.57157976103212,0.060714208775132776
5,66,Nainital,2018,2.7884107021231405e7,2.020209986526475e8,425258.2607025308,4.405361990471354e8,7.245023069909518,0.06329583603241633
5,66,Nainital,2019,2.903726549316086e7,2.157915838685635e8,449786.8156170952,4.4559600102699137e8,7.431539444352597,0.06516500468190235
5,66,Nainital,2020,2.945227689289181e7,2.2021773087819389e8,465240.73537097545,4.5204237489305675e8,7.477103779753699,0.06515379647728727
5,66,Nainital,2021,3.089046885765876e7,2.4953780287191138e8,478661.7750588492,4.6340651975296026e8,8.078148765619748,0.06665954737565262
5,66,Nainital,2022,3.0513049666242246e7,2.082920032490051e8,497418.84188779176,4.610412000731464e8,6.82632531088646,0.06618291307024449
5,66,Nainital,2023,3.253953973925705e7,2.270748392583625e8,514405.15280507016,4.713850892069163e8,6.978428123997403,0.0690296330628602
5,67,Udham Singh Nagar,2016,4.369706743857561e7,3.384663478948578e8,662711.0019140014,4.573195340205576e8,7.745745143438641,0.09555040663671131
5,67,Udham Singh Nagar,2017,4.7219812755749926e7,3.563879176570416e8,723663.259570845,4.87252054534735e8,7.547423355965012,0.09691044361185704
5,67,Udham Singh Nagar,2018,4.9924273014008395e7,3.748133833765708e8,738083.0748667876,5.08884334470569e8,7.507638283914537,0.09810534463779162
5,67,Udham Singh Nagar,2019,5.2138183166368574e7,3.96366280201195e8,775169.9874590122,5.1943893792967224e8,7.602226547411969,0.10037403698339545
5,67,Udham Singh Nagar,2020,5.267304961005585e7,4.170175096463706e8,778454.2511661237,5.3049952946479017e8,7.91709446735276,0.09928953125217016
5,67,Udham Singh Nagar,2021,5.484771018349215e7,4.371186386776712e8,831690.2094571972,5.423869621501418e8,7.969678902096327,0.10112284035380145
5,67,Udham Singh Nagar,2022,5.479628496142143e7,3.8755185626438904e8,911864.0751245966,5.462201502626686e8,7.072593635448819,0.10031904706384553
5,67,Udham Singh Nagar,2023,5.800091503477113e7,4.164528588532675e8,909660.1889761301,5.560442928926357e8,7.180108427661994,0.10430988282073832
5,68,Hardwar,2016,4.1332913487880886e7,3.982150601642115e8,663821.2860364332,2.922970069349074e8,9.634333187786801,0.14140724163174703
5,68,Hardwar,2017,4.364786667030587e7,3.695580549512141e8,747051.721376609,3.0932135445746785e8,8.466806814240673,0.1411084816528809
5,68,Hardwar,2018,4.618427811079371e7,3.791447617133941e8,811676.1903878194,3.27813667964074e8,8.20939023456955,0.14088576110211234
5,68,Hardwar,2019,4.83058562744217e7,4.3462267291833615e8,766236.9910781818,3.4062187594921875e8,8.997308120350452,0.14181665854492365
5,68,Hardwar,2020,4.8193179100320004e7,4.271541573093031e8,815970.3766016094,3.491900506033587e8,8.863373723906642,0.13801418172438748
5,68,Hardwar,2021,5.026477904977939e7,4.4656685865489674e8,859954.9191295753,3.628118111818858e8,8.884289697416996,0.13854228969569163
5,68,Hardwar,2022,5.119670207405828e7,4.4579886369391334e8,927184.8494789518,3.732591536427925e8,8.707569933880619,0.13716127675479142
5,68,Hardwar,2023,5.392194835585231e7,4.424361635683484e8,921422.2006852232,3.742399847655293e8,8.205121978318305,0.14408387812872472
6,69,Panchkula,2016,1.693551497059337e7,1.6388391668581235e8,224178.0193030439,1.5963692999307212e8,9.67693731016615,0.1060877014568517
6,69,Panchkula,2017,1.749690105762162e7,1.480363373493192e8,258646.71806142773,1.6475469417458642e8,8.46071752145131,0.10619971191279438
6,69,Panchkula,2018,1.8080424995733537e7,1.5913560049825543e8,257809.02519281083,1.6723038550608534e8,8.801540922616967,0.10811686489280747
6,69,Panchkula,2019,1.8829972967155315e7,1.6945292846717194e8,266185.26228548004,1.7370043421441865e8,8.999106305821297,0.10840486986872634
6,69,Panchkula,2020,1.915742373911044e7,1.8467478066728556e8,261284.19231274747,1.7652601305144e8,9.639854668468109,0.10852464975531925
6,69,Panchkula,2021,1.977199314000403e7,1.852534910207681e8,281287.4428221013,1.8001927949344745e8,9.369489950203894,0.10983264234608668
6,69,Panchkula,2022,1.9853929335890725e7,1.7671888138094747e8,311052.2302029366,1.8405874628161383e8,8.900952470979426,0.1078673507072236
6,69,Panchkula,2023,2.0068311093725756e7,1.7062060866584557e8,310601.7736404351,1.827393873994179e8,8.501991416666305,0.1098192971932316
6,70,Ambala,2016,3.4207676772952676e7,2.9548104016279e8,506995.675783429,3.384682494553921e8,8.63785758161808,0.10106613198725165
6,70,Ambala,2017,3.547059438187612e7,2.5460334754327384e8,572675.9519640933,3.426981789790977e8,7.177870909131557,0.10350388930441205
6,70,Ambala,2018,3.6129429324293606e7,2.803374417421668e8,574651.7420460455,3.4796154457748926e8,7.7592546294017035,0.10383167303204037
6,70,Ambala,2019,3.782273058480974e7,3.15083487658289e8,548020.294636804,3.627642161131357e8,8.33053253391578,0.10426257305658264
6,70,Ambala,2020,3.813765298428904e7,3.0291623688725716e8,564752.9542645584,3.6312262335018384e8,7.9427078801111515,0.1050269262554603
6,70,Ambala,2021,4.041526910222321e7,3.268557789547581e8,601845.311302809,3.7061401977285916e8,8.087432948374902,0.10904948800100116
6,70,Ambala,2022,3.968183384539095e7,2.9959652894719565e8,649116.8573092583,3.7706001131043965e8,7.549966821455097,0.10524010145621157
6,70,Ambala,2023,3.9715596249499016e7,2.876988968312909e8,664340.5450585114,3.6820700745062417e8,7.243977782026123,0.10786214125711553
6,71,Yamunanagar,2016,3.382888143710865e7,2.917584285396817e8,514482.3215187584,3.1908432900678617e8,8.624536672372406,0.1060186237989431
6,71,Yamunanagar,2017,3.54460217504674e7,2.5777997966549495e8,578607.9487994032,3.3878039059490275e8,7.272465764429426,0.10462831596664648
6,71,Yamunanagar,2018,3.733159402310086e7,2.772962106328243e8,601829.5344441895,3.520957558641736e8,7.427923127558734,0.10602682196914098
6,71,Yamunanagar,2019,3.900712762787171e7,3.1864098739356065e8,572457.7220445987,3.66830677868953e8,8.168788802738773,0.10633551112594421
6,71,Yamunanagar,2020,3.893785060158244e7,3.04921236877101e8,589652.8889303303,3.740483162073913e8,7.830972489907006,0.1040984517625614
6,71,Yamunanagar,2021,4.0900114776084535e7,3.2436294420320415e8,613404.6251755755,3.805562536276846e8,7.9306120772274316,0.10747455701016799
6,71,Yamunanagar,2022,4.063122703977226e7,3.10865180260697e8,666275.0750100132,3.8498228750104165e8,7.650893239241919,0.10554051019727062
6,71,Yamunanagar,2023,4.194533341988283e7,3.0788476414176863e8,674849.5562236487,3.785027846468062e8,7.34014344479679,0.11081908805247878
6,72,Kurukshetra,2016,2.9223846674548145e7,2.4803957090418714e8,439174.1698185933,3.968493537728592e8,8.487574331554773,0.07363964788329909
6,72,Kurukshetra,2017,3.038927714918637e7,2.1949008609210554e8,496239.7294575952,3.9980202029770225e8,7.222616221326676,0.07601081436896637
6,72,Kurukshetra,2018,3.09792665088491e7,2.3254333044797373e8,500812.8633046813,4.059358993810355e8,7.506418216246297,0.07631566105901395
6,72,Kurukshetra,2019,3.2799090379830763e7,2.674854577216157e8,481443.2108822467,4.2243528258064115e8,8.155270607324564,0.07764287627553826
6,72,Kurukshetra,2020,3.262022514529065e7,2.438076176592194e8,486318.7976760473,4.1490013418392694e8,7.474124307030348,0.07862187176548362
6,72,Kurukshetra,2021,3.476208337950982e7,2.6462712422651845e8,523224.59137670347,4.268388341019685e8,7.612521992352748,0.08144077015074365
6,72,Kurukshetra,2022,3.403799509823203e7,2.4289658280351514e8,536749.2802249476,4.175483634489239e8,7.136042593064814,0.08151868879829938
6,72,Kurukshetra,2023,3.461408871621626e7,2.3730027914071837e8,573019.4469943088,4.078868365086666e8,6.8555980510197925,0.0848619901845761
6,73,Kaithal,2016,2.9338305125375845e7,2.263896082019321e8,520609.2475238687,4.5096166885858226e8,7.716519656962696,0.06505720364135004
6,73,Kaithal,2017,3.0165516320869364e7,2.1233046804157862e8,561323.5204366404,4.621135164731312e8,7.038847463541751,0.06527728630639024
6,73,Kaithal,2018,3.0006768962377954e7,2.1437166131633648e8,567771.3430783402,4.7629520042031634e8,7.14411010346074,0.06300035972627453
6,73,Kaithal,2019,3.265678426321805e7,2.4764585619478488e8,553032.6937912914,5.06619615592647e8,7.583289713975698,0.06446016549322893
6,73,Kaithal,2020,3.2611363611492068e7,2.4136588197093496e8,532889.9414496372,4.9051095999461544e8,7.401281493358926,0.06648447490724786
6,73,Kaithal,2021,3.441392336350446e7,2.58121889698889e8,575802.4010408964,4.958105319071499e8,7.500507482754031,0.06940942386021992
6,73,Kaithal,2022,3.389560280058235e7,2.302540104834493e8,605182.7118697029,4.816328777518114e8,6.793034832219989,0.0703764306099738
6,73,Kaithal,2023,3.5936616116549544e7,2.3751005162982813e8,643445.0496272319,4.981341599343061e8,6.609137901563578,0.07214244476084287
6,74,Karnal,2016,4.335155211615506e7,3.635803969050285e8,660426.4942755409,5.456447141039331e8,8.386790764281296,0.07945014584691379
6,74,Karnal,2017,4.492376370459125e7,3.3265066332582766e8,744904.4859277029,5.526324624776156e8,7.404781698908065,0.08129049007216237
6,74,Karnal,2018,4.541562543610395e7,3.3444287938148934e8,736694.2669424438,5.612300375588503e8,7.364048742475714,0.08092158722231914
6,74,Karnal,2019,4.825655529769899e7,3.8136981219787645e8,751031.834806268,5.910804868671262e8,7.902963853204442,0.08164125930373839
6,74,Karnal,2020,4.872407591996856e7,3.77568568481562e8,735184.2767453084,5.900721785437999e8,7.749117071029423,0.08257307782280379
6,74,Karnal,2021,5.180542961319006e7,4.0402615674589956e8,782475.5235526632,6.004004079982996e8,7.798915282868948,0.08628480081468695
6,74,Karnal,2022,5.1563324036072e7,3.924344266822293e8,811502.7021585054,5.920529323469362e8,7.610727857802478,0.08709242234756213
6,74,Karnal,2023,5.282134293301422e7,3.6417626340168464e8,867608.0065823682,5.962749051442401e8,6.894490809586524,0.08858555420882022
6,75,Panipat,2016,3.395206826380067e7,3.13664810493293e8,469709.38683317235,3.0265140497827053e8,9.23845958532426,0.11218209367386987
6,75,Panipat,2017,3.524853242821399e7,2.909946914404077e8,535849.6678813653,3.153066875019684e8,8.255512255241774,0.11179126173146563
6,75,Panipat,2018,3.516563509436167e7,2.835198817885338e8,531808.7608389206,3.14867264871649e8,8.062413234618145,0.11168399836260025
6,75,Panipat,2019,3.779240083951283e7,3.1268664699447286e8,550883.2821584622,3.354284774796799e8,8.273796849327226,0.11266902894910669
6,75,Panipat,2020,3.876160201639539e7,3.2916297936090946e8,535703.8664183307,3.402301882395067e8,8.491985940665714,0.11392758008031012
6,75,Panipat,2021,4.107745190666348e7,3.4826097074294007e8,565448.5547170638,3.383491892347541e8,8.47815418381504,0.12140549826517551
6,75,Panipat,2022,4.163979152615104e7,3.553877251683176e8,591831.27063598,3.3594040381200594e8,8.534810385520865,0.12394993592212532
6,75,Panipat,2023,4.294817811210844e7,3.209378804032089e8,624374.2469019307,3.533261761332721e8,7.472677410563463,0.12155390971063716
6,76,Sonipat,2016,4.279884556217888e7,3.797492822533759e8,658037.641857725,4.022884060723805e8,8.87288610861407,0.10638846388846322
6,76,Sonipat,2017,4.405965318851037e7,3.591322676302937e8,750075.3648502069,4.2002726877437955e8,8.151046175822968,0.10489712564870951
6,76,Sonipat,2018,4.4314079191695005e7,3.4026508552696854e8,756118.480308557,4.1332804266802233e8,7.678487102373061,0.10721285423957376
6,76,Sonipat,2019,4.7470443483457536e7,3.8717790461907524e8,770603.811830863,4.466940982752222e8,8.156188908452028,0.10627058576943525
6,76,Sonipat,2020,4.889520004776037e7,4.087794007023042e8,748843.4629395696,4.543982127179764e8,8.36031758338267,0.10760429658227401
6,76,Sonipat,2021,5.088091055132201e7,4.4455492401218617e8,783987.9600536105,4.4372886201200974e8,8.737165258938855,0.11466666901181852
6,76,Sonipat,2022,5.098461722695612e7,4.366287380248897e8,850663.3922539989,4.468743133341338e8,8.563930882941676,0.11409162644986097
6,76,Sonipat,2023,5.319169993125181e7,4.0680161035440534e8,892068.8858416346,4.8084970264612055e8,7.647839999100997,0.11062022007820192
6,77,Jind,2016,3.597187570980559e7,2.8719327119000244e8,627178.7457998188,4.8645527464496005e8,7.983828074656565,0.0739469332222982
6,77,Jind,2017,3.695305398572155e7,2.6270064345038086e8,699515.7590255598,4.942552052759038e8,7.109037416823164,0.07476512860414604
6,77,Jind,2018,3.5890982412644975e7,2.6803794752492067e8,673252.3513115438,4.9898131641603494e8,7.468113980365345,0.0719285096092059
6,77,Jind,2019,3.9154895550974645e7,3.047192515796516e8,673730.3851185549,5.40106152819964e8,7.782404914934488,0.07249481485545364
6,77,Jind,2020,3.968541522973531e7,3.078640270822151e8,651290.6749657165,5.2524981916637945e8,7.7576113365582255,0.07555531440776081
6,77,Jind,2021,4.1260611885274835e7,3.228534847934463e8,697387.8822256286,5.2804762546631813e8,7.824738171385841,0.07813805023521816
6,77,Jind,2022,3.947919269540585e7,2.644182352146161e8,736461.5133006627,4.870199232415135e8,6.697660645056356,0.08106278780678977
6,77,Jind,2023,4.221848553996878e7,2.820403042355532e8,795503.8850810908,5.2952564878509516e8,6.680493168532586,0.07972887741478016
6,78,Fatehabad,2016,3.0069388602935847e7,2.281741974083148e8,524637.307339311,4.9106680421542585e8,7.588255299146216,0.061232786139917374
6,78,Fatehabad,2017,3.170255301947326e7,2.1025029424561757e8,568354.4986267225,5.32367760028374e8,6.6319672777290695,0.0595500993857772
6,78,Fatehabad,2018,3.0985120147674996e7,2.3565536471229354e8,543602.0555819612,5.1988125315861285e8,7.605436531766239,0.05960037981639167
6,78,Fatehabad,2019,3.3803380771824576e7,2.5593560549977368e8,543803.794470612,5.53901210319355e8,7.571302031218674,0.061027815325290655
6,78,Fatehabad,2020,3.4947270982465e7,2.822451749131081e8,527812.0871602744,5.706959164496018e8,8.076315173643353,0.06123623803001436
6,78,Fatehabad,2021,3.527248686178293e7,2.631165379405428e8,582672.9346185072,5.663062636002299e8,7.459540320238224,0.0622851787609446
6,78,Fatehabad,2022,3.494497996555369e7,2.0792503287606138e8,627087.3591347156,5.394563227539023e8,5.950068738943885,0.06477814512797071
6,78,Fatehabad,2023,3.712699090561766e7,2.3079492764190406e8,660917.3424147404,5.483918367881778e8,6.216365022110709,0.06770157470443594
6,79,Sirsa,2016,4.5002461825454906e7,2.895873781199459e8,771985.9323206671,6.724107587722424e8,6.434923032502758,0.06692704011402953
6,79,Sirsa,2017,4.700686875379685e7,3.146175538984434e8,813652.5185687068,7.207711375919158e8,6.6930123669007635,0.06521746821167951
6,79,Sirsa,2018,4.634615420268468e7,3.3579291805517405e8,791128.3218702823,6.898479818440717e8,7.245324317238014,0.06718314095635121
6,79,Sirsa,2019,4.9798087589832306e7,3.431578717875871e8,810972.015438257,7.405194779321691e8,6.890984943318436,0.06724750539835735
6,79,Sirsa,2020,5.151930490356968e7,3.9733753018435955e8,761423.0368735665,7.740468284542394e8,7.712400835532793,0.06655838252893952
6,79,Sirsa,2021,5.136795505897978e7,3.5334298945780313e8,844272.3850294146,7.640919176148132e8,6.87866567886732,0.0672274550676178
6,79,Sirsa,2022,5.183716842444887e7,3.0482720778166634e8,934066.8535990152,7.721001856011449e8,5.8804756711575195,0.06713787846597818
6,79,Sirsa,2023,5.435656381506679e7,3.1863111082235444e8,917345.6304582863,7.813417464493757e8,5.86187000168754,0.06956823190630405
6,80,Hisar,2016,5.212012970009428e7,3.9043144295278805e8,951064.731790754,7.611259136628753e8,7.490991392373335,0.06847767073028577
6,80,Hisar,2017,5.4986419875513636e7,4.3256745267657095e8,980673.2508727987,8.556926648643843e8,7.866805179458509,0.06425954333058148
